sid,true_eb_eV,pred_eb_eV,target_seed42,b21_seed42_pred_eV,target_seed123,b21_seed123_pred_eV,target_seed456,b21_seed456_pred_eV,b21_three_seed_ensemble_pred_eV,cheap_abs_error_eV,b21_ensemble_abs_error_eV,abs_error_delta_cheap_minus_b21_ensemble_eV
D-129_A-132,0.6357979269784019,0.5855099,0.6357979,0.5530232,0.6357979,0.53239584,0.6357979,0.54143876,0.5422859333333334,0.050288026978401845,0.09351199364506846,-0.04322396666666661
D-34_A-270,0.7077292828492251,0.7767171,0.7077293,0.72342,0.7077293,0.69211197,0.7077293,0.713521,0.7096843233333333,0.06898781715077495,0.001955040484108217,0.06703277666666674
D-122_A-36,1.1324135006494676,0.9967899,1.1324135,1.0233938,1.1324135,0.946874,1.1324135,1.0126882,0.9943186666666666,0.13562360064946755,0.13809483398280098,-0.0024712333333334335
D-135_A-79,0.5697597799002813,0.608281,0.5697598,0.5827389,0.5697598,0.625198,0.5697598,0.6214849,0.6098072666666666,0.0385212200997187,0.040047486766385365,-0.0015262666666666647
D-84_A-346,1.0026696110285966,0.90590024,1.0026696,0.95188844,1.0026696,0.91563165,1.0026696,0.9627383,0.9434194633333334,0.09676937102859662,0.05925014769526327,0.03751922333333335
D-44_A-139,0.6874295887097179,0.6328508,0.6874296,0.6182908,0.6874296,0.66256315,0.6874296,0.60808384,0.62964593,0.054578788709717885,0.05778365870971791,-0.0032048700000000263
D-24_A-321,0.6698510331948098,0.830163,0.669851,0.70038366,0.669851,0.6909239,0.669851,0.6969987,0.6961020866666666,0.16031196680519022,0.026251053471856856,0.13406091333333336
D-101_A-353,0.9183842858020947,0.95488125,0.9183843,0.9971113,0.9183843,0.9605112,0.9183843,0.9332299,0.9636174666666667,0.03649696419790527,0.045233180864571954,-0.008736216666666685
D-158_A-165,0.6973734067121804,0.73756456,0.6973734,0.7965578,0.6973734,0.71162266,0.6973734,0.68743944,0.7318733000000001,0.040191153287819636,0.03449989328781966,0.005691259999999976
D-154_A-1,1.0035559247520374,1.011629,1.0035559,1.0465574,1.0035559,1.1139222,1.0035559,1.0425216,1.0676670666666668,0.008073075247962525,0.06411114191462941,-0.056038066666666886
D-82_A-177,0.7665447505494819,0.8588137,0.76654476,0.8333111,0.76654476,0.8630353,0.76654476,0.8543153,0.8502205666666667,0.09226894945051811,0.08367581611718478,0.008593133333333336
D-100_A-353,1.2595139984635852,1.0417588,1.259514,1.0177253,1.259514,1.0002025,1.259514,0.9876559,1.0018612333333332,0.21775519846358526,0.25765276513025204,-0.03989756666666677
D-109_A-353,0.8666671025711487,0.9223353,0.8666671,0.90908945,0.8666671,0.93409586,0.8666671,0.9220005,0.9217286033333334,0.05566819742885132,0.055061500762184745,0.000606696666666573
D-24_A-169,0.9215796800155523,0.82948935,0.92157966,0.8029933,0.92157966,0.67975247,0.92157966,0.7708585,0.7512014233333334,0.09209033001555234,0.17037825668221895,-0.07828792666666662
D-23_A-177,0.6565174539342756,0.76771164,0.65651745,0.6643188,0.65651745,0.6770587,0.65651745,0.70583415,0.6824038833333335,0.1111941860657244,0.02588642939905783,0.08530775666666657
D-84_A-25,1.175073179601392,1.1180568,1.1750731,1.1234446,1.1750731,1.078574,1.1750731,1.13084,1.1109528666666666,0.05701637960139205,0.06412031293472542,-0.007103933333333368
D-24_A-177,0.714462157274661,0.7725752,0.71446216,0.78111017,0.71446216,0.7915494,0.71446216,0.8010328,0.7912307899999999,0.058113042725339015,0.07676863272533885,-0.018655589999999833
D-23_A-9,1.0207923942684247,1.0053942,1.0207924,1.0316796,1.0207924,1.0547975,1.0207924,0.9956467,1.0273746,0.015398194268424703,0.006582205731575197,0.008815988536849506
D-42_A-144,0.4701427821946115,0.64936423,0.47014278,0.6062002,0.47014278,0.60010594,0.47014278,0.5483183,0.5848748133333334,0.1792214478053885,0.11473203113872188,0.06448941666666663
D-94_A-375,0.8746983488546073,0.8644505,0.87469834,0.8817799,0.87469834,0.79222095,0.87469834,0.86684835,0.8469497333333335,0.010247848854607278,0.027748615521273834,-0.017500766666666556
D-88_A-6,0.9039933498188596,0.90594244,0.90399337,0.9598659,0.90399337,0.9539985,0.90399337,0.92541087,0.94642509,0.0019490901811404227,0.042431740181140376,-0.04048264999999995
D-34_A-100,0.6228530818070962,0.63515717,0.6228531,0.5520301,0.6228531,0.5747881,0.6228531,0.5945718,0.5737966666666666,0.01230408819290385,0.04905641514042958,-0.036752326947525726
D-140_A-332,0.9150567219983,0.9787675,0.9150567,0.9842026,0.9150567,0.99421906,0.9150567,0.9462886,0.97490342,0.0637107780017,0.05984669800169995,0.0038640800000000475
D-3_A-95,0.7689937753116208,0.71419454,0.7689938,0.62240124,0.7689938,0.74328566,0.7689938,0.7082039,0.6912969333333333,0.054799235311620786,0.07769684197828752,-0.022897606666666737
D-165_A-117,0.5913889446249494,0.6134256,0.59138894,0.60482335,0.59138894,0.6050395,0.59138894,0.6366309,0.6154979166666666,0.022036655375050618,0.024108972041717247,-0.0020723166666666293
D-34_A-56,0.8126486135319703,0.6890655,0.8126486,0.7117963,0.8126486,0.64358735,0.8126486,0.7251468,0.6935101499999999,0.12358311353197027,0.11913846353197033,0.004444649999999939
D-139_A-4,1.1235270393697063,1.0736433,1.123527,0.98455095,1.123527,1.1280918,1.123527,1.0620817,1.0582414833333333,0.04988373936970625,0.06528555603637298,-0.015401816666666734
D-147_A-11,0.9417705286100756,1.0018188,0.94177055,0.9227209,0.94177055,0.9690461,0.94177055,0.91980374,0.9371902466666667,0.0600482713899243,0.00458028194340887,0.05546798944651543
D-118_A-20,1.028419357099086,1.0573776,1.0284194,0.96032584,1.0284194,0.95062304,1.0284194,0.9387878,0.9499122266666666,0.028958242900913866,0.07850713043241941,-0.04954888753150555
D-7_A-229,0.8665271582990265,0.8478403,0.86652714,1.1104583,0.86652714,0.9649694,0.86652714,1.1327084,1.0693787,0.0186868582990265,0.20285154170097341,-0.18416468340194692
D-33_A-93,0.5124836991933689,0.7357803,0.5124837,0.5205518,0.5124837,0.56537247,0.5124837,0.599677,0.56186709,0.22329660080663116,0.04938339080663112,0.17391321000000004
D-124_A-2,0.865112166214235,0.8882079,0.8651122,0.9064318,0.8651122,0.86439157,0.8651122,0.8722496,0.8810243233333334,0.023095733785765016,0.015912157119098325,0.007183576666666691
D-87_A-244,1.0561905204335629,1.0608032,1.0561905,0.90259564,1.0561905,0.93893516,1.0561905,0.98940754,0.9436461133333335,0.004612679566437183,0.1125444071002294,-0.10793172753379221
D-33_A-141,0.8105572241319213,0.7355602,0.81055725,0.7317256,0.81055725,0.70903194,0.81055725,0.70040536,0.7137209666666666,0.07499702413192133,0.0968362574652547,-0.021839233333333374
D-22_A-286,0.6764206393027697,0.69863087,0.6764206,0.6687653,0.6764206,0.62339735,0.6764206,0.63976777,0.6439768066666666,0.02221023069723027,0.032443832636103176,-0.010233601938872905
D-122_A-1,0.8666437785257949,0.9305366,0.8666438,0.87985194,0.8666438,0.9475304,0.8666438,0.94564366,0.9243419999999999,0.06389282147420516,0.057698221474205,0.006194600000000161
D-5_A-164,0.8103006596330307,0.77140856,0.81030065,0.74066365,0.81030065,0.6869993,0.81030065,0.6996076,0.7090901833333333,0.03889209963303064,0.10121047629969737,-0.06231837666666673
D-117_A-340,0.801421973035054,0.8135305,0.801422,0.8374728,0.801422,0.7818744,0.801422,0.8272599,0.8155357,0.01210852696494602,0.01411372696494595,-0.0020051999999999293
D-3_A-304,0.6809532787831728,0.780333,0.68095326,0.6345401,0.68095326,0.69363594,0.68095326,0.7379961,0.6887240466666666,0.09937972121682725,0.007770767883493845,0.09160895333333341
D-26_A-267,0.8076572678262776,0.8328447,0.80765724,0.94059205,0.80765724,0.96718794,0.80765724,0.93379545,0.9471918133333332,0.025187432173722435,0.13953454550705569,-0.11434711333333325
D-145_A-61,0.569728681173143,0.6318283,0.5697287,0.5506252,0.5697287,0.5729664,0.5697287,0.5891192,0.5709036,0.062099618826856995,0.001174918826856941,0.060924700000000054
D-84_A-21,0.8869279233017329,0.8398622,0.8869279,0.84522283,0.8869279,0.8261279,0.8869279,0.8683635,0.84657141,0.047065723301732865,0.040356513301732844,0.006709210000000021
D-143_A-164,0.6323692923114075,0.6010084,0.6323693,0.5361062,0.6323693,0.5369117,0.6323693,0.55396825,0.5423287166666667,0.031360892311407484,0.09004057564474077,-0.05867968333333329
D-28_A-20,1.1123781456906356,1.1299114,1.1123781,1.0462211,1.1123781,1.0099252,1.1123781,0.9530926,1.0030796333333332,0.017533254309364255,0.10929851235730248,-0.09176525804793823
D-141_A-366,0.6393742805993031,0.62963843,0.63937426,0.65613616,0.63937426,0.64104813,0.63937426,0.6657779,0.6543207300000001,0.009735850599303153,0.014946449400697004,-0.005210598801393851
D-22_A-192,0.6073114929197448,0.65472317,0.6073115,0.5827054,0.6073115,0.57292336,0.6073115,0.6296414,0.5950900533333333,0.04741167708025518,0.012221439586411531,0.035190237493843646
D-155_A-243,1.0364894767914674,0.83005255,1.0364895,0.88553953,1.0364895,0.8824858,1.0364895,0.8190397,0.8623550099999999,0.2064369267914674,0.1741344667914675,0.03230245999999992
D-110_A-295,0.5719677895270986,0.67389625,0.5719678,0.618027,0.5719678,0.57191604,0.5719678,0.64613307,0.61202537,0.10192846047290138,0.04005758047290142,0.06187087999999996
D-90_A-4,1.005561792652456,0.9395847,1.0055618,0.95903456,1.0055618,0.9587694,1.0055618,0.9169303,0.9449114200000001,0.065977092652456,0.060650372652455986,0.005326720000000007
D-22_A-377,0.9678312619519476,1.0383959,0.96783125,1.0779536,0.96783125,1.0720034,0.96783125,1.1251924,1.0917164666666668,0.07056463804805246,0.1238852047147192,-0.053320566666666736
D-119_A-54,0.7829959772056279,0.73881906,0.782996,0.6949817,0.782996,0.76789844,0.782996,0.64763594,0.70350536,0.044176917205627886,0.07949061720562789,-0.0353137
D-109_A-11,0.8541576395797786,0.9619121,0.8541576,0.8995968,0.8541576,0.87208956,0.8541576,0.883996,0.8852274533333334,0.10775446042022141,0.031069813753554776,0.07668464666666663
D-82_A-193,0.6784964793392493,0.642967,0.6784965,0.5940318,0.6784965,0.63159645,0.6784965,0.6460885,0.6239055833333333,0.035529479339249326,0.054590896005915934,-0.01906141666666661
D-35_A-282,0.5653359859648621,0.5784396,0.565336,0.5589855,0.565336,0.5801722,0.565336,0.59255874,0.5772388133333334,0.013103614035137934,0.011902827368471258,0.0012007866666666756
D-3_A-154,0.8519962780436688,0.7451804,0.8519963,0.69233334,0.8519963,0.6728446,0.8519963,0.665614,0.6769306466666668,0.10681587804366888,0.17506563137700204,-0.06824975333333316
D-34_A-226,0.8156651900643827,0.70120966,0.8156652,0.84955,0.8156652,0.8494431,0.8156652,0.8645047,0.8544992666666666,0.1144555300643827,0.038834076602283996,0.0756214534620987
D-23_A-111,0.6812875900999092,0.68436843,0.6812876,0.6716008,0.6812876,0.65437174,0.6812876,0.64838326,0.6581186,0.0030808399000907816,0.023168990099909248,-0.020088150199818466
D-121_A-375,1.104129208317209,1.0079408,1.1041292,1.0044123,1.1041292,0.99949706,1.1041292,1.1036996,1.0358696533333334,0.09618840831720887,0.06825955498387559,0.02792885333333328
D-118_A-205,0.8663094672090584,0.79652745,0.86630946,0.7756947,0.86630946,0.75278854,0.86630946,0.72477853,0.7510872566666666,0.06978201720905841,0.11522221054239179,-0.04544019333333338
D-84_A-334,0.8655630977577399,0.9395021,0.8655631,0.90352714,0.8655631,0.91796374,0.8655631,0.8735386,0.89834316,0.07393900224226013,0.032780062242260155,0.04115893999999998
D-102_A-319,0.6090374722759189,0.6198714,0.60903746,0.5969738,0.60903746,0.57223976,0.60903746,0.5816468,0.58362012,0.010833927724081094,0.025417352275918903,-0.01458342455183781
D-109_A-35,1.1388975852577972,1.1415591,1.1388975,1.0377481,1.1388975,0.98439556,1.1388975,1.0815156,1.0345530866666666,0.002661514742202886,0.1043444985911306,-0.10168298384892771
D-82_A-93,0.9451369658227934,0.7509887,0.94513696,0.6949277,0.94513696,0.7306558,0.94513696,0.698104,0.7078958333333333,0.19414826582279343,0.2372411324894601,-0.043092866666666674
D-84_A-263,0.6777812086150691,0.736417,0.6777812,0.6770699,0.6777812,0.72819847,0.6777812,0.6889851,0.69808449,0.05863579138493091,0.02030328138493087,0.03833251000000004
D-34_A-84,0.6175818475571591,0.62015134,0.61758184,0.55232894,0.61758184,0.59037095,0.61758184,0.5590088,0.5672362299999999,0.0025694924428409927,0.05034561755715916,-0.04777612511431817
D-159_A-29,1.041962852767803,1.0255351,1.0419629,1.1550454,1.0419629,0.9962515,1.0419629,1.1129187,1.0880718666666667,0.016427752767803172,0.04610901389886357,-0.0296812611310604
D-118_A-313,0.7917891423039742,0.7902028,0.7917891,0.76306736,0.7917891,0.8828306,0.7917891,0.89149666,0.8457982066666667,0.001586342303974253,0.05400906436269248,-0.05242272205871823
D-165_A-332,0.8917560006899495,0.8875753,0.891756,0.866454,0.891756,0.88382995,0.891756,0.8718438,0.8740425833333333,0.004180700689949579,0.017713417356616246,-0.013532716666666667
D-43_A-313,0.6479342052441125,0.6537949,0.6479342,0.7222526,0.6479342,0.6455463,0.6479342,0.6832645,0.6836878,0.005860694755887463,0.03575359475588746,-0.0298929
D-88_A-235,0.6791262285637993,0.7045047,0.6791262,0.8331219,0.6791262,0.798593,0.6791262,0.7334995,0.7884048,0.025378471436200645,0.10927857143620068,-0.08390010000000003
D-83_A-26,1.1405147190689873,1.0970255,1.1405147,1.1349592,1.1405147,1.0855358,1.1405147,1.0484827,1.0896592333333333,0.043489219068987284,0.050855485735654016,-0.007366266666666732
D-24_A-109,0.6769493176641203,0.72653306,0.6769493,0.74623847,0.6769493,0.66639334,0.6769493,0.67105186,0.6945612233333334,0.0495837423358797,0.017611905669213113,0.031971836666666587
D-3_A-250,0.8106738443586899,0.89644814,0.81067383,0.8348967,0.81067383,0.97561073,0.81067383,0.93456113,0.9150228533333333,0.08577429564131,0.10434900897464339,-0.01857471333333338
D-5_A-183,0.6538585127639533,0.7894469,0.65385854,0.7358936,0.65385854,0.73150367,0.65385854,0.7196965,0.7290312566666667,0.1355883872360466,0.07517274390271333,0.06041564333333327
D-132_A-103,0.6148373848872065,0.64098066,0.6148374,0.6352676,0.6148374,0.6316741,0.6148374,0.6373149,0.6347522,0.026143275112793463,0.01991481511279347,0.006228459999999991
D-28_A-10,1.11257251273525,1.1016122,1.1125726,1.0229172,1.1125726,1.010564,1.1125726,1.0326924,1.0220578666666666,0.01096031273525,0.09051464606858328,-0.07955433333333328
D-23_A-188,0.9724183242048424,0.848796,0.9724183,0.7987561,0.9724183,0.80592966,0.9724183,0.8183042,0.80766332,0.12362232420484243,0.16475500420484246,-0.04113268000000003
D-152_A-17,1.2391832055969396,1.2020738,1.2391832,1.1617951,1.2391832,1.1630445,1.2391832,1.196577,1.1738055333333333,0.03710940559693965,0.06537767226360636,-0.028268266666666708
D-119_A-27,1.0947840408121583,1.1272318,1.094784,1.1355494,1.094784,1.1421751,1.094784,1.129981,1.1359018333333333,0.032447759187841596,0.04111779252117498,-0.008670033333333382
D-158_A-146,0.6352303752081284,0.6695082,0.63523036,0.6851661,0.63523036,0.64047754,0.63523036,0.65658176,0.6607417999999999,0.03427782479187158,0.025511424791871518,0.008766400000000063
D-84_A-17,1.0031594159810244,0.9830739,1.0031594,0.98972166,1.0031594,0.99622357,1.0031594,0.96302545,0.9829902266666667,0.020085515981024482,0.02016918931435774,-8.367333333325622e-05
D-139_A-11,1.2212081413110183,1.1431506,1.2212081,0.9250089,1.2212081,0.96587205,1.2212081,0.9074309,0.9327706166666667,0.07805754131101827,0.2884375246443516,-0.2103799833333333
D-27_A-127,0.6223166287639611,0.70188344,0.62231666,0.6968448,0.62231666,0.6664613,0.62231666,0.66219354,0.6751665466666666,0.07956681123603893,0.052849917902705545,0.02671689333333338
D-28_A-41,0.913540659050309,0.972439,0.91354066,0.96961963,0.91354066,0.9445021,0.91354066,0.917788,0.94396991,0.05889834094969104,0.030429250949690956,0.028469090000000086
D-157_A-44,0.9072664908501628,0.85348874,0.9072665,0.88803375,0.9072665,0.8950703,0.9072665,0.9230825,0.9020621833333333,0.05377775085016279,0.005204307516829432,0.048573443333333355
D-45_A-313,0.6596040026027491,0.6515782,0.659604,0.59456277,0.659604,0.6138032,0.659604,0.6406789,0.61634829,0.0080258026027491,0.043255712602749075,-0.035229909999999975
D-136_A-345,0.9806128388057772,0.91587985,0.9806128,1.0183059,0.9806128,0.9743982,0.9806128,1.0318274,1.0081771666666668,0.06473298880577716,0.02756432786088958,0.03716866094488758
D-116_A-303,0.6356035599337877,0.65247154,0.63560355,0.56856817,0.63560355,0.5531951,0.63560355,0.5890967,0.5702866566666668,0.016867980066212263,0.06531690326712092,-0.048448923200908656
D-155_A-59,0.6429661835837736,0.7541892,0.6429662,0.71328235,0.6429662,0.6250236,0.6429662,0.6617867,0.66669755,0.11122301641622645,0.023731366416226418,0.08749165000000003
D-109_A-354,0.9252648791814376,0.900947,0.9252649,0.8839189,0.9252649,0.9024963,0.9252649,0.89705026,0.8944884866666666,0.024317879181437574,0.030776392514771045,-0.006458513333333471
D-118_A-179,0.9063335290360144,0.9152399,0.9063335,0.843462,0.9063335,0.8546087,0.9063335,0.8151283,0.8377330000000001,0.00890637096398561,0.06860052903601432,-0.059694158072028713
D-102_A-169,0.7044716911814909,0.6625686,0.7044717,0.62552154,0.7044717,0.6383041,0.7044717,0.62598765,0.6299377633333334,0.04190309118149094,0.07453392784815749,-0.03263083666666655
D-89_A-60,0.6632736524050652,0.6152512,0.66327363,0.58079576,0.66327363,0.6255787,0.66327363,0.6160002,0.60745822,0.0480224524050652,0.055815432405065146,-0.007792979999999949
D-102_A-338,0.9428201106509922,0.9512448,0.94282013,0.97351384,0.94282013,0.8917781,0.94282013,0.9679483,0.9444134133333334,0.008424689349007752,0.0015933026823411467,0.006831386666666606
D-127_A-36,0.907282040213732,0.9602322,0.90728205,0.8527727,0.90728205,0.8566217,0.90728205,0.8254589,0.8449511,0.052950159786267936,0.06233094021373209,-0.009380780427464153
D-34_A-140,0.5667354286860843,0.72875404,0.56673545,0.6689638,0.56673545,0.6873262,0.56673545,0.707186,0.6878253333333334,0.1620186113139157,0.12108990464724911,0.04092870666666659
D-39_A-190,0.7249813017291814,0.7730496,0.7249813,0.75452125,0.7249813,0.7886299,0.7249813,0.73771954,0.76029023,0.0480682982708186,0.03530892827081855,0.012759370000000048
D-160_A-229,0.6785664514753105,0.7581444,0.67856646,0.69840705,0.67856646,0.7853489,0.67856646,0.74298096,0.7422456366666667,0.07957794852468958,0.06367918519135618,0.0158987633333334
D-101_A-116,0.5585020406762268,0.6412212,0.558502,0.60691506,0.558502,0.59867257,0.558502,0.61379933,0.60646232,0.08271915932377327,0.047960279323773225,0.03475888000000005
D-28_A-127,0.7154650912248701,0.6599972,0.71546507,0.8217077,0.71546507,0.73483324,0.71546507,0.679206,0.7452489800000001,0.05546789122487017,0.02978388877512994,0.02568400244974023
D-95_A-126,0.6816685495073532,0.6149348,0.6816685,0.77065194,0.6816685,0.696087,0.6816685,0.63410914,0.7002826933333334,0.06673374950735322,0.018614143825980145,0.04811960568137308
D-34_A-302,0.610024856862559,0.68335646,0.61002487,0.5399059,0.61002487,0.57105005,0.61002487,0.5837598,0.5649052500000001,0.07333160313744103,0.04511960686255889,0.028211996274882134
D-168_A-152,0.5822381441645129,0.60565877,0.58223814,0.5832573,0.58223814,0.58313996,0.58223814,0.58745086,0.5846160400000001,0.023420625835487097,0.002377895835487198,0.0210427299999999
D-45_A-18,1.2005430371276369,1.0766114,1.200543,1.049362,1.200543,1.0106778,1.200543,1.0333867,1.031142166666667,0.12393163712763688,0.16940087046096997,-0.04546923333333308
